t,hotel_name,note,stars,price,address,localisation,link
366,Hotel Turenne Le Marais,"4,2",3.0,193 €,"6 Rue De Turenne, Paris, Paris, 75004","[48.8556358, 2.363738]",https://fr.hotels.com/ho301514/hotel-turenne-le-marais-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076824&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953197&sort=RECOMMENDED&top_dp=193&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201329749&selectedRatePlan=206458462&expediaPropertyId=6617
367,Villa Beaumarchais,"4,3",4.0,246 €,"5 Rue Des Arquebusiers, Paris, Paris, 75003","[48.8590809, 2.366765]",https://fr.hotels.com/ho144312/villa-beaumarchais-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076823&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953672&sort=RECOMMENDED&top_dp=246&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=3439&selectedRatePlan=861288&expediaPropertyId=115101
368,Hôtel Odyssey by Elegancia,"4,2",3.0,174 €,"19 Rue Herold, Paris, Paris, 75001","[48.8650441, 2.3417388]",https://fr.hotels.com/ho192288/hotel-odyssey-by-elegancia-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076824&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=174&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200156160&selectedRatePlan=240275007&expediaPropertyId=564950
369,9Hotel Republique,"4,2",4.0,158 €,"7-9 rue Pierre Chausson, Paris, 75010","[48.8708617, 2.3607006]",https://fr.hotels.com/ho545615/9hotel-republique-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076824&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=158&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201233698&selectedRatePlan=205843343&expediaPropertyId=11763129
370,Hotel Beauchamps,"4,0",4.0,218 €,"24 Rue De Ponthieu, Champs Elysées, Paris, Paris, 75008","[48.8708449, 2.3092477]",https://fr.hotels.com/ho172140/hotel-beauchamps-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076823&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=218&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=197309&selectedRatePlan=203641754&expediaPropertyId=3128
371,Pley Hotel,"4,5",4.0,270 €,"214 Rue Du Faubourg Saint Honoré, Paris, Paris, 75008","[48.8755878, 2.3040854]",https://fr.hotels.com/ho194522/pley-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076825&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=270&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200812093&selectedRatePlan=204073778&expediaPropertyId=13188
372,Les Plumes Hôtel Paris,"4,5",4.0,173 €,"10 Rue Lamartine, Paris, Paris, 75009","[48.8766004, 2.3433038]",https://fr.hotels.com/ho432237/les-plumes-hotel-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076824&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=173&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200295978&selectedRatePlan=201784075&expediaPropertyId=3520010
373,Hôtel Moliere,"4,8",4.0,221 €,"21, rue Molière, Paris, Paris, 75001","[48.8653796, 2.3362337]",https://fr.hotels.com/ho483818/hotel-moliere-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076824&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958333&sort=RECOMMENDED&top_dp=221&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200850243&selectedRatePlan=204305509&expediaPropertyId=68493
374,Hôtel du Palais Bourbon,"4,0",3.0,249 €,"49 rue de Bourgogne, Paris, Paris, 75007","[48.8565175, 2.3172289]",https://fr.hotels.com/ho283009/hotel-du-palais-bourbon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076823&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953593&sort=RECOMMENDED&top_dp=249&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200656389&selectedRatePlan=203230044&expediaPropertyId=2523369
375,Hotel Eiffel Turenne,"4,5",3.0,334 €,"20 Avenue De Tourville, Paris, Paris, 75007","[48.8542192, 2.30755]",https://fr.hotels.com/ho427507/hotel-eiffel-turenne-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076825&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=334&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201775073&selectedRatePlan=208915678&expediaPropertyId=5806325
376,Paris Art Hotel Quartier Latin,"4,7",3.0,175 €,"1 Rue Des Ecoles, Paris, Paris, 75005","[48.8474706, 2.3524205]",https://fr.hotels.com/ho282973/paris-art-hotel-quartier-latin-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076825&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=175&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200518784&selectedRatePlan=212162100&expediaPropertyId=1166023
377,Hotel Central Saint Germain,"4,0",3.0,175 €,"3 Rue Champollion, Paris, Paris, 75005","[48.849804, 2.3429851]",https://fr.hotels.com/ho188746/hotel-central-saint-germain-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076826&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=175&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200303516&selectedRatePlan=201827099&expediaPropertyId=455107
378,Hôtel Jeanne d'Arc Le Marais,"4,2",3.0,154 €,"3, rue de Jarente, Paris, 75004","[48.8555856, 2.3632332]",https://fr.hotels.com/ho540158/hotel-jeanne-d-arc-le-marais-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076823&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953169&sort=RECOMMENDED&top_dp=154&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201216660&selectedRatePlan=205766685&expediaPropertyId=11906978
379,Pavillon Opera Grands Boulevards,"3,6",3.0,149 €,"11 rue Geoffroy Marie, Paris, Paris, 75009","[48.8737005, 2.3441658]",https://fr.hotels.com/ho194560/pavillon-opera-grands-boulevards-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076826&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=149&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=4561&selectedRatePlan=1961401&expediaPropertyId=662582
380,Hotel le Pavillon,"4,5",3.0,199 €,"54 Rue Saint Dominique, Paris, Paris, 75007","[48.8599294, 2.3094438]",https://fr.hotels.com/ho198174/hotel-le-pavillon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076825&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=199&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200653306&selectedRatePlan=203934801&expediaPropertyId=1166020
381,25hours Hotel Terminus Nord,"4,5",4.0,141 €,"12 Boulevard de Denain, Paris, Paris, 75010","[48.879657, 2.3549177]",https://fr.hotels.com/ho112786/25hours-hotel-paris-terminus-nord-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953155&sort=RECOMMENDED&top_dp=141&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315826295&selectedRatePlan=384784568&expediaPropertyId=15940
382,Hôtel Atelier Vavin,"3,9",3.0,184 €,"49 Rue Vavin, Paris, Paris, 75006","[48.8425947, 2.3287639]",https://fr.hotels.com/ho412185/hotel-atelier-vavin-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=184&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200184526&selectedRatePlan=201052599&expediaPropertyId=1214443
383,Hotel Louvre Saint Honoré,"4,0",4.0,226 €,"RUE SAINT-HONORE,141, Paris, Ile-de-France, 75001","[48.8614879, 2.3422337]",https://fr.hotels.com/ho126590/hotel-louvre-saint-honore-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076825&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=226&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=213016282&selectedRatePlan=240245353&expediaPropertyId=16406
384,Villa Saxe Eiffel,"4,6",4.0,251 €,"9 Villa De Saxe, Paris, Paris, 75007","[48.8496686, 2.3097165]",https://fr.hotels.com/ho129414/villa-saxe-eiffel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076826&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953253&sort=RECOMMENDED&top_dp=251&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200461935&selectedRatePlan=212380055&expediaPropertyId=525824
385,Maison Mère,"4,9",4.0,198 €,"7 Rue Mayran, Paris, Paris, 75009","[48.8771825, 2.3451749]",https://fr.hotels.com/ho186175/maison-mere-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076826&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=198&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212416331&selectedRatePlan=236274392&expediaPropertyId=201087
386,Hotel Opéra Maintenon,"4,0",2.0,167 €,"36 Rue Sainte Anne, Paris, Paris, 75001","[48.8650284, 2.33494]",https://fr.hotels.com/ho348623/hotel-opera-maintenon-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076826&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958333&sort=RECOMMENDED&top_dp=167&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200519198&selectedRatePlan=262007591&expediaPropertyId=3634265
387,Hôtel de France Invalides,"4,0",3.0,170 €,"102, Boulevard de la Tour Maubourg, Paris, 75007","[48.8534843, 2.3093337]",https://fr.hotels.com/ho533559/hotel-de-france-invalides-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953253&sort=RECOMMENDED&top_dp=170&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=219009994&selectedRatePlan=280051479&expediaPropertyId=4973264
388,Maison Athénée,"4,3",4.0,228 €,"19 Rue Caumartin, Paris, Paris, 75009","[48.8714005, 2.3280675]",https://fr.hotels.com/ho375835/maison-athenee-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=228&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200443673&selectedRatePlan=202500482&expediaPropertyId=874614
389,Hôtel Louvre Sainte Anne,"4,4",3.0,202 €,"32 Rue Sainte Anne, Paris, Paris, 75001","[48.8650284, 2.33494]",https://fr.hotels.com/ho282284/hotel-louvre-sainte-anne-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076829&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958333&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200273049&selectedRatePlan=206131473&expediaPropertyId=66157
390,Hôtel Regent's Garden - Astotel,"4,6",4.0,202 €,"6 Rue Pierre Demours, Paris, Paris, 75017","[48.879894, 2.2918269]",https://fr.hotels.com/ho209514/hotel-regent-s-garden-astotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076828&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=202&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212404557&selectedRatePlan=236076983&expediaPropertyId=5251
391,Hôtel Dandy,,0,226 €,"88 Rue Saint-Denis, Paris, 75001","[48.8624107, 2.3495792]",https://fr.hotels.com/ho2244127936/hotel-dandy-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953516&sort=RECOMMENDED&top_dp=226&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315436273&selectedRatePlan=383627458&expediaPropertyId=70097748
392,Timhotel Opera Blanche Fontaine,"4,2",4.0,163 €,"34 Rue Pierre Fontaine, Paris, Paris, 75009","[48.8826699, 2.3338557]",https://fr.hotels.com/ho129408/timhotel-opera-blanche-fontaine-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076828&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=163&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200181127&selectedRatePlan=201198428&expediaPropertyId=565590
393,Louvre Marsollier Opéra,"4,0",3.0,296 €,"13 rue Marsollier, Paris, Paris, 75002","[48.8681735, 2.3346756]",https://fr.hotels.com/ho282304/louvre-marsollier-opera-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076828&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958361&sort=RECOMMENDED&top_dp=296&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=314074110&selectedRatePlan=382165114&expediaPropertyId=190461
394,Hotel Bienvenue,"4,3",4.0,139 €,"23 Rue Buffault, Paris, Paris, 75009","[48.8761671, 2.3421874]",https://fr.hotels.com/ho282965/hotel-bienvenue-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076829&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=139&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200557606&selectedRatePlan=207293800&expediaPropertyId=106604
395,Hôtel Da Vinci & Spa,"4,7",4.0,294 €,"25 Rue des Saint Pères, Paris, Paris, 75006",,https://fr.hotels.com/ho459134/hotel-da-vinci-spa-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076828&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6138721&sort=RECOMMENDED&top_dp=294&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=229858533&selectedRatePlan=272387634&expediaPropertyId=8254395
396,K+K Hotel Cayre Paris,"4,4",4.0,239 €,"4 Boulevard Raspail, Paris, Paris, 75007","[48.8552934, 2.325538]",https://fr.hotels.com/ho116434/k-k-hotel-cayre-paris-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076829&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953332&sort=RECOMMENDED&top_dp=239&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=211213200&selectedRatePlan=228302367&expediaPropertyId=10741
397,Hotel au Coeur de Republique,,3.0,167 €,"43 Rue de Malte, Paris, Département de Paris, 75011",,https://fr.hotels.com/ho2428349664/hotel-au-coeur-de-republique-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076828&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952757&sort=RECOMMENDED&top_dp=167&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316267704&selectedRatePlan=385715467&expediaPropertyId=75854677
398,Beaugency Hotel,"4,0",3.0,164 €,"21 Rue Duvivier, Paris, Paris, 75007","[48.8566632, 2.3072039]",https://fr.hotels.com/ho186957/beaugency-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076827&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953090&sort=RECOMMENDED&top_dp=164&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=387693&selectedRatePlan=1309490&expediaPropertyId=565621
399,Hôtel Veryste,"4,4",4.0,248 €,"5 rue Riboutté, Paris, Paris, 75009","[48.8763033, 2.3463522]",https://fr.hotels.com/ho237398/hotel-veryste-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290076821&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=248&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=103081&selectedRatePlan=236442&expediaPropertyId=1387065
400,Hotel Saint Germain,"4,5",4.0,258 €,"88 Rue Du Bac, Paris, Paris, 75007","[48.8547311, 2.3242436]",https://fr.hotels.com/ho310463/hotel-saint-germain-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290081793&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953332&sort=RECOMMENDED&top_dp=258&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=362996&selectedRatePlan=210624457&expediaPropertyId=2499405
401,Terrass'' Hotel,"4,6",4.0,222 €,"12-14 Rue Joseph de Maistre, Paris, Paris, 75018","[48.8865811, 2.333045]",https://fr.hotels.com/ho132393/terrass-hotel-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290081793&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=222&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200991473&selectedRatePlan=385916989&expediaPropertyId=868
402,Hôtel National Arts et Métiers,"4,6",4.0,237 €,"243 rue Saint Martin, Paris, 75003","[48.8673273, 2.3546766]",https://fr.hotels.com/ho675356/hotel-national-arts-et-metiers-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290081793&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955967&sort=RECOMMENDED&top_dp=237&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201879847&selectedRatePlan=382797409&expediaPropertyId=17754301
403,Hotel Les Deux Girafes,"4,7",4.0,213 €,"23 passage beslay, Paris, 75011","[48.8638516, 2.3750026]",https://fr.hotels.com/ho755535520/hotel-les-deux-girafes-paris-france/?chkin=2022-07-11&chkout=2022-07-12&x_pwa=1&rfrr=HSR&pwa_ts=1648290081795&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953602&sort=RECOMMENDED&top_dp=213&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=220813079&selectedRatePlan=292044584&expediaPropertyId=23579235
